cavalry_to_now,infantry_to_now,kills_to_now,losses_to_now,map_name,player_id,player_index,player_name,ranged_to_now,replay_id,result,siege_to_now,snapshot_minute,source_name,static_defense_to_now,structures_done_to_now,team_id,units_born_to_now,upgrades_to_now,walls_gates_to_now
1,0,0,1,Age of Knights,2,1,Destructo,0,afa8d3f691c00255,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,1,3,0,15,10,0
1,0,0,1,Age of Knights,2,1,Destructo,0,afa8d3f691c00255,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,1,7,0,19,10,0
3,5,0,4,Age of Knights,2,1,Destructo,4,afa8d3f691c00255,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,1,10,0,40,10,0
5,15,0,64,Age of Knights,2,1,Destructo,10,afa8d3f691c00255,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,1,10,0,58,10,0
5,15,0,71,Age of Knights,2,1,Destructo,10,afa8d3f691c00255,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,1,10,0,58,10,0
5,15,0,71,Age of Knights,2,1,Destructo,10,afa8d3f691c00255,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,1,10,0,58,10,0
1,0,0,1,Age of Knights,3,2,KingKobra,0,afa8d3f691c00255,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,0,2,1,16,4,0
1,0,0,5,Age of Knights,3,2,KingKobra,0,afa8d3f691c00255,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,0,6,1,36,4,0
2,0,0,5,Age of Knights,3,2,KingKobra,6,afa8d3f691c00255,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,1,8,1,60,9,1
5,0,0,12,Age of Knights,3,2,KingKobra,10,afa8d3f691c00255,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,5,15,1,80,13,1
7,0,0,80,Age of Knights,3,2,KingKobra,14,afa8d3f691c00255,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,5,15,1,88,18,1
7,0,0,80,Age of Knights,3,2,KingKobra,14,afa8d3f691c00255,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,5,15,1,88,18,1
7,0,0,86,Age of Knights,3,2,KingKobra,14,afa8d3f691c00255,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,13,23,1,88,18,9
7,0,0,86,Age of Knights,3,2,KingKobra,14,afa8d3f691c00255,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,13,23,1,88,18,9
1,0,0,1,Age of Knights,4,3,ruken,0,afa8d3f691c00255,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,0,1,1,15,7,0
2,4,0,3,Age of Knights,4,3,ruken,0,afa8d3f691c00255,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,0,5,1,36,7,0
6,11,0,9,Age of Knights,4,3,ruken,4,afa8d3f691c00255,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,0,9,1,60,15,0
12,17,0,10,Age of Knights,4,3,ruken,10,afa8d3f691c00255,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,0,10,1,78,25,0
14,22,0,32,Age of Knights,4,3,ruken,12,afa8d3f691c00255,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,3,15,1,90,28,0
31,22,0,32,Age of Knights,4,3,ruken,12,afa8d3f691c00255,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,3,16,1,112,36,0
36,22,0,39,Age of Knights,4,3,ruken,12,afa8d3f691c00255,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,3,18,1,123,43,0
36,22,0,39,Age of Knights,4,3,ruken,12,afa8d3f691c00255,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,3,18,1,123,43,0
1,0,0,1,Age of Knights,5,4,Vilscos,0,afa8d3f691c00255,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,0,3,0,17,3,0
1,0,0,3,Age of Knights,5,4,Vilscos,0,afa8d3f691c00255,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,0,11,0,24,7,0
1,32,0,13,Age of Knights,5,4,Vilscos,0,afa8d3f691c00255,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,0,22,0,72,9,0
1,88,0,27,Age of Knights,5,4,Vilscos,0,afa8d3f691c00255,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,0,24,0,132,13,0
1,178,0,184,Age of Knights,5,4,Vilscos,0,afa8d3f691c00255,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,0,24,0,232,17,0
1,274,0,297,Age of Knights,5,4,Vilscos,0,afa8d3f691c00255,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,1,36,0,348,21,0
1,302,0,419,Age of Knights,5,4,Vilscos,0,afa8d3f691c00255,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,1,39,0,378,22,0
1,302,0,419,Age of Knights,5,4,Vilscos,0,afa8d3f691c00255,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,1,39,0,378,22,0
1,0,0,2,Age of Knights,6,5,Wyatt,0,afa8d3f691c00255,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,0,1,1,20,3,0
1,7,0,6,Age of Knights,6,5,Wyatt,0,afa8d3f691c00255,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,0,10,1,45,8,0
1,21,0,30,Age of Knights,6,5,Wyatt,0,afa8d3f691c00255,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,4,26,1,72,11,4
1,74,0,83,Age of Knights,6,5,Wyatt,0,afa8d3f691c00255,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,11,39,1,150,17,10
1,176,0,141,Age of Knights,6,5,Wyatt,4,afa8d3f691c00255,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,13,61,1,284,29,11
1,388,1,365,Age of Knights,6,5,Wyatt,4,afa8d3f691c00255,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,14,69,1,500,37,12
1,472,1,422,Age of Knights,6,5,Wyatt,4,afa8d3f691c00255,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,14,69,1,590,44,12
1,472,1,422,Age of Knights,6,5,Wyatt,4,afa8d3f691c00255,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,14,69,1,590,44,12
1,0,0,1,Age of Knights,7,6,Tigus,0,afa8d3f691c00255,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,0,2,0,19,3,0
1,0,0,4,Age of Knights,7,6,Tigus,0,afa8d3f691c00255,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,1,4,0,27,4,0
1,0,1,11,Age of Knights,7,6,Tigus,6,afa8d3f691c00255,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,5,10,0,41,11,3
1,0,1,15,Age of Knights,7,6,Tigus,9,afa8d3f691c00255,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,8,13,0,47,17,5
1,0,1,28,Age of Knights,7,6,Tigus,17,afa8d3f691c00255,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,9,17,0,56,23,5
1,16,1,47,Age of Knights,7,6,Tigus,20,afa8d3f691c00255,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,9,17,0,78,30,5
1,16,1,99,Age of Knights,7,6,Tigus,20,afa8d3f691c00255,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,9,17,0,78,31,5
1,16,1,99,Age of Knights,7,6,Tigus,20,afa8d3f691c00255,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,9,17,0,78,31,5
1,0,0,1,Age of Knights,8,7,Shiftmagic,0,afa8d3f691c00255,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,0,2,1,20,3,0
1,6,0,3,Age of Knights,8,7,Shiftmagic,3,afa8d3f691c00255,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,0,8,1,46,4,0
2,21,0,12,Age of Knights,8,7,Shiftmagic,14,afa8d3f691c00255,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,1,15,1,89,8,0
9,36,0,64,Age of Knights,8,7,Shiftmagic,18,afa8d3f691c00255,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,1,20,1,131,11,0
11,65,0,98,Age of Knights,8,7,Shiftmagic,42,afa8d3f691c00255,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,1,22,1,206,20,0
20,95,0,149,Age of Knights,8,7,Shiftmagic,69,afa8d3f691c00255,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,1,24,1,274,22,0
48,125,0,196,Age of Knights,8,7,Shiftmagic,97,afa8d3f691c00255,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,1,25,1,360,24,0
48,125,0,196,Age of Knights,8,7,Shiftmagic,97,afa8d3f691c00255,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (17).SC2Replay,1,25,1,360,24,0
1,0,0,1,Age of Knights,1,0,shermanator,0,ebabf0dc4f9e18dd,Win,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,0,2,0,21,8,0
1,7,0,5,Age of Knights,1,0,shermanator,0,ebabf0dc4f9e18dd,Win,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,0,7,0,40,11,0
1,29,0,7,Age of Knights,1,0,shermanator,0,ebabf0dc4f9e18dd,Win,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,1,10,0,74,13,0
1,40,0,12,Age of Knights,1,0,shermanator,9,ebabf0dc4f9e18dd,Win,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,4,17,0,108,17,0
1,60,0,72,Age of Knights,1,0,shermanator,23,ebabf0dc4f9e18dd,Win,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,5,18,0,142,18,0
1,84,0,85,Age of Knights,1,0,shermanator,33,ebabf0dc4f9e18dd,Win,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,5,26,0,186,24,0
1,269,2,391,Age of Knights,1,0,shermanator,125,ebabf0dc4f9e18dd,Win,76,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,5,28,0,480,32,0
1,427,3,650,Age of Knights,1,0,shermanator,235,ebabf0dc4f9e18dd,Win,186,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,5,28,0,772,32,0
1,0,0,0,Age of Knights,2,1,slanktank,0,ebabf0dc4f9e18dd,Win,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,0,1,0,13,3,0
1,0,0,1,Age of Knights,2,1,slanktank,0,ebabf0dc4f9e18dd,Win,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,1,4,0,18,3,0
1,6,0,3,Age of Knights,2,1,slanktank,0,ebabf0dc4f9e18dd,Win,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,1,7,0,27,4,0
1,18,0,8,Age of Knights,2,1,slanktank,0,ebabf0dc4f9e18dd,Win,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,2,9,0,44,4,0
2,26,0,8,Age of Knights,2,1,slanktank,2,ebabf0dc4f9e18dd,Win,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,2,11,0,56,7,0
5,26,0,12,Age of Knights,2,1,slanktank,7,ebabf0dc4f9e18dd,Win,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,2,12,0,68,18,0
15,49,0,82,Age of Knights,2,1,slanktank,16,ebabf0dc4f9e18dd,Win,3,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,3,14,0,116,29,0
33,72,5,133,Age of Knights,2,1,slanktank,24,ebabf0dc4f9e18dd,Win,16,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,3,17,0,197,35,0
1,0,0,1,Age of Knights,3,2,ectobuilder,0,ebabf0dc4f9e18dd,Win,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,1,2,0,17,3,0
1,3,0,3,Age of Knights,3,2,ectobuilder,1,ebabf0dc4f9e18dd,Win,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,1,8,0,36,5,0
6,7,0,3,Age of Knights,3,2,ectobuilder,4,ebabf0dc4f9e18dd,Win,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,3,14,0,59,7,0
12,12,0,11,Age of Knights,3,2,ectobuilder,8,ebabf0dc4f9e18dd,Win,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,6,21,0,83,8,0
14,12,0,18,Age of Knights,3,2,ectobuilder,8,ebabf0dc4f9e18dd,Win,2,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,9,24,0,97,11,0
17,12,0,30,Age of Knights,3,2,ectobuilder,8,ebabf0dc4f9e18dd,Win,5,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,10,26,0,120,23,0
36,12,2,102,Age of Knights,3,2,ectobuilder,8,ebabf0dc4f9e18dd,Win,22,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,12,31,0,187,36,0
42,12,3,178,Age of Knights,3,2,ectobuilder,8,ebabf0dc4f9e18dd,Win,61,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,18,39,0,236,41,0
1,0,0,1,Age of Knights,4,3,BigDaddy,0,ebabf0dc4f9e18dd,Win,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,0,1,0,21,6,0
1,0,0,3,Age of Knights,4,3,BigDaddy,0,ebabf0dc4f9e18dd,Win,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,0,6,0,36,6,0
1,11,0,9,Age of Knights,4,3,BigDaddy,6,ebabf0dc4f9e18dd,Win,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,0,9,0,70,10,0
1,11,0,54,Age of Knights,4,3,BigDaddy,9,ebabf0dc4f9e18dd,Win,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,1,11,0,93,11,0
1,26,0,55,Age of Knights,4,3,BigDaddy,21,ebabf0dc4f9e18dd,Win,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,6,20,0,130,11,0
1,64,0,69,Age of Knights,4,3,BigDaddy,27,ebabf0dc4f9e18dd,Win,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,6,32,0,196,13,0
1,390,0,497,Age of Knights,4,3,BigDaddy,34,ebabf0dc4f9e18dd,Win,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,15,46,0,546,23,0
1,530,0,583,Age of Knights,4,3,BigDaddy,34,ebabf0dc4f9e18dd,Win,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,18,49,0,714,24,0
1,0,0,1,Age of Knights,5,4,TenPing,0,ebabf0dc4f9e18dd,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,0,1,1,19,12,0
1,8,0,3,Age of Knights,5,4,TenPing,0,ebabf0dc4f9e18dd,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,0,5,1,44,15,0
1,19,0,4,Age of Knights,5,4,TenPing,0,ebabf0dc4f9e18dd,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,0,9,1,64,20,0
3,24,0,44,Age of Knights,5,4,TenPing,1,ebabf0dc4f9e18dd,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,1,19,1,86,21,0
12,41,0,86,Age of Knights,5,4,TenPing,12,ebabf0dc4f9e18dd,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,2,21,1,136,23,0
22,53,0,92,Age of Knights,5,4,TenPing,21,ebabf0dc4f9e18dd,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,8,27,1,178,34,0
54,154,0,372,Age of Knights,5,4,TenPing,69,ebabf0dc4f9e18dd,Undecided,26,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,13,41,1,401,63,0
108,217,4,594,Age of Knights,5,4,TenPing,114,ebabf0dc4f9e18dd,Undecided,111,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,13,41,1,631,68,0
1,0,0,2,Age of Knights,6,5,Metalkim,0,ebabf0dc4f9e18dd,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,0,1,1,20,3,0
1,3,0,4,Age of Knights,6,5,Metalkim,0,ebabf0dc4f9e18dd,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,1,5,1,34,9,0
1,17,0,14,Age of Knights,6,5,Metalkim,0,ebabf0dc4f9e18dd,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,1,8,1,53,11,0
1,40,0,41,Age of Knights,6,5,Metalkim,0,ebabf0dc4f9e18dd,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,1,13,1,93,23,0
1,68,0,85,Age of Knights,6,5,Metalkim,0,ebabf0dc4f9e18dd,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,1,14,1,140,23,0
2,68,0,89,Age of Knights,6,5,Metalkim,0,ebabf0dc4f9e18dd,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,6,19,1,154,27,0
2,68,3,151,Age of Knights,6,5,Metalkim,0,ebabf0dc4f9e18dd,Undecided,3,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,6,19,1,160,34,0
2,81,3,160,Age of Knights,6,5,Metalkim,0,ebabf0dc4f9e18dd,Undecided,3,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,6,19,1,174,35,0
1,0,0,1,Age of Knights,7,6,HolyBaconBit,0,ebabf0dc4f9e18dd,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,0,1,1,18,3,0
1,0,0,3,Age of Knights,7,6,HolyBaconBit,0,ebabf0dc4f9e18dd,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,0,6,1,24,8,0
1,7,0,5,Age of Knights,7,6,HolyBaconBit,4,ebabf0dc4f9e18dd,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,0,11,1,37,20,0
1,21,0,17,Age of Knights,7,6,HolyBaconBit,9,ebabf0dc4f9e18dd,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,0,11,1,60,23,0
1,33,0,47,Age of Knights,7,6,HolyBaconBit,19,ebabf0dc4f9e18dd,Undecided,2,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,1,17,1,88,25,0
1,66,0,54,Age of Knights,7,6,HolyBaconBit,39,ebabf0dc4f9e18dd,Undecided,2,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,1,20,1,143,25,0
1,196,5,327,Age of Knights,7,6,HolyBaconBit,75,ebabf0dc4f9e18dd,Undecided,17,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,6,26,1,324,25,0
1,196,5,334,Age of Knights,7,6,HolyBaconBit,75,ebabf0dc4f9e18dd,Undecided,17,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,6,26,1,324,25,0
1,0,0,1,Age of Knights,8,7,SUPERBIBO,0,ebabf0dc4f9e18dd,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,1,1,1,13,3,0
1,0,0,2,Age of Knights,8,7,SUPERBIBO,1,ebabf0dc4f9e18dd,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,2,6,1,28,3,0
8,0,0,9,Age of Knights,8,7,SUPERBIBO,6,ebabf0dc4f9e18dd,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,2,11,1,54,7,0
12,3,0,15,Age of Knights,8,7,SUPERBIBO,6,ebabf0dc4f9e18dd,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (18).SC2Replay,10,20,1,72,13,7
